timestamp,buyer,seller,symbol,currency,price,quantity,day,source_file,notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,source_file_book,outer_bid,outer_ask,wall_mid_outer,spread,top3_bid_volume,top3_ask_volume,book_imbalance,wall_bid,wall_ask,wall_mid,book_index,mid_plus_1,mid_plus_2,mid_plus_5,mid_plus_10,mid_plus_20,mid_plus_50,mid_plus_100,next_top3_bid,next_top3_ask,bid_at_trade,ask_at_trade,aggressor,mark,role,side,edge_at_fill,mark_aggressor,session_bin,quantity_bin,mid_move_100,fwd_100,fwd_pnl_100,mid_move_200,fwd_200,fwd_pnl_200,mid_move_500,fwd_500,fwd_pnl_500,mid_move_1000,fwd_1000,fwd_pnl_1000,mid_move_2000,fwd_2000,fwd_pnl_2000,mid_move_5000,fwd_5000,fwd_pnl_5000,mid_move_10000,fwd_10000,fwd_pnl_10000
98600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,trades_round_4_day_1.csv,19924.0,1,HYDROGEL_PACK,9946,12,9944.0,24.0,,,9962,12,9965.0,24.0,,,9954.0,0.0,prices_round_4_day_1.csv,9944.0,9965.0,9954.5,16,36.0,36.0,0.0,9944.0,9965.0,9954.5,986,9954.0,9951.0,9952.0,9948.0,9952.5,9951.0,9964.0,39.0,39.0,9946,9962,buy,Mark 38,buyer,1.0,-8.0,True,early,1-2,0.0,-8.0,-16.0,-3.0,-11.0,-22.0,-2.0,-10.0,-20.0,-6.0,-14.0,-28.0,-1.5,-9.5,-19.0,-3.0,-11.0,-22.0,10.0,2.0,4.0
99000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,3,1,trades_round_4_day_1.csv,29883.0,1,HYDROGEL_PACK,9945,15,9942.0,27.0,,,9961,15,9963.0,27.0,,,9953.0,0.0,prices_round_4_day_1.csv,9942.0,9963.0,9952.5,16,42.0,42.0,0.0,9942.0,9963.0,9952.5,990,9952.0,9954.0,9951.5,9945.0,9944.0,9953.0,9964.0,32.0,32.0,9945,9961,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,-1.0,-9.0,-27.0,1.0,-7.0,-21.0,-1.5,-9.5,-28.5,-8.0,-16.0,-48.0,-9.0,-17.0,-51.0,0.0,-8.0,-24.0,11.0,3.0,9.0
101400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,5,1,trades_round_4_day_1.csv,49680.0,1,HYDROGEL_PACK,9936,13,9933.0,21.0,,,9952,13,9954.0,21.0,,,9944.0,0.0,prices_round_4_day_1.csv,9933.0,9954.0,9943.5,16,34.0,34.0,0.0,9933.0,9954.0,9943.5,1014,9943.0,9943.0,9951.0,9952.0,9948.0,9958.0,9957.0,35.0,35.0,9936,9952,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,-1.0,7.0,35.0,-1.0,7.0,35.0,7.0,15.0,75.0,8.0,16.0,80.0,4.0,12.0,60.0,14.0,22.0,110.0,13.0,21.0,105.0
101500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,6,1,trades_round_4_day_1.csv,59610.0,1,HYDROGEL_PACK,9935,11,9932.0,24.0,,,9951,11,9953.0,24.0,,,9943.0,0.0,prices_round_4_day_1.csv,9932.0,9953.0,9942.5,16,35.0,35.0,0.0,9932.0,9953.0,9942.5,1015,9943.0,9941.0,9951.0,9949.5,9948.0,9956.0,9957.0,35.0,35.0,9935,9951,sell,Mark 14,buyer,1.0,8.0,False,early,6-10,0.0,8.0,48.0,-2.0,6.0,36.0,8.0,16.0,96.0,6.5,14.5,87.0,5.0,13.0,78.0,13.0,21.0,126.0,14.0,22.0,132.0
103100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9952.0,4,1,trades_round_4_day_1.csv,39808.0,1,HYDROGEL_PACK,9936,11,9933.0,25.0,,,9952,11,9954.0,25.0,,,9944.0,0.0,prices_round_4_day_1.csv,9933.0,9954.0,9943.5,16,36.0,36.0,0.0,9933.0,9954.0,9943.5,1031,9945.0,9948.0,9951.0,9951.0,9950.0,9954.0,9950.0,39.0,39.0,9936,9952,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,1.0,-7.0,-28.0,4.0,-4.0,-16.0,7.0,-1.0,-4.0,7.0,-1.0,-4.0,6.0,-2.0,-8.0,10.0,2.0,8.0,6.0,-2.0,-8.0
103500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9940.0,3,1,trades_round_4_day_1.csv,29820.0,1,HYDROGEL_PACK,9940,13,9938.0,24.0,,,9956,13,9959.0,24.0,,,9948.0,0.0,prices_round_4_day_1.csv,9938.0,9959.0,9948.5,16,37.0,37.0,0.0,9938.0,9959.0,9948.5,1035,9951.0,9953.0,9953.0,9952.0,9945.5,9963.0,9947.0,33.0,33.0,9940,9956,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,3.0,11.0,33.0,5.0,13.0,39.0,5.0,13.0,39.0,4.0,12.0,36.0,-2.5,5.5,16.5,15.0,23.0,69.0,-1.0,7.0,21.0
107100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,5,1,trades_round_4_day_1.csv,49760.0,1,HYDROGEL_PACK,9952,13,9949.0,28.0,,,9968,13,9970.0,28.0,,,9960.0,0.0,prices_round_4_day_1.csv,9949.0,9970.0,9959.5,16,41.0,41.0,0.0,9949.0,9970.0,9959.5,1071,9963.0,9960.0,9960.0,9954.0,9965.0,9957.0,9959.0,36.0,36.0,9952,9968,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,3.0,11.0,55.0,0.0,8.0,40.0,0.0,8.0,40.0,-6.0,2.0,10.0,5.0,13.0,65.0,-3.0,5.0,25.0,-1.0,7.0,35.0
109100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,2,1,trades_round_4_day_1.csv,19914.0,1,HYDROGEL_PACK,9957,12,9955.0,24.0,,,9973,12,9976.0,24.0,,,9965.0,0.0,prices_round_4_day_1.csv,9955.0,9976.0,9965.5,16,36.0,36.0,0.0,9955.0,9976.0,9965.5,1091,9965.0,9968.0,9966.0,9960.0,9959.0,9944.0,9952.0,39.0,39.0,9957,9973,sell,Mark 14,buyer,1.0,8.0,False,early,1-2,0.0,8.0,16.0,3.0,11.0,22.0,1.0,9.0,18.0,-5.0,3.0,6.0,-6.0,2.0,4.0,-21.0,-13.0,-26.0,-13.0,-5.0,-10.0
112700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,2,1,trades_round_4_day_1.csv,19896.0,1,HYDROGEL_PACK,9948,14,9945.0,26.0,,,9964,14,9966.0,26.0,,,9956.0,0.0,prices_round_4_day_1.csv,9945.0,9966.0,9955.5,16,40.0,40.0,0.0,9945.0,9966.0,9955.5,1127,9952.0,9954.5,9950.0,9949.0,9945.0,9968.0,9947.0,44.0,44.0,9948,9964,sell,Mark 14,buyer,1.0,8.0,False,early,1-2,-4.0,4.0,8.0,-1.5,6.5,13.0,-6.0,2.0,4.0,-7.0,1.0,2.0,-11.0,-3.0,-6.0,12.0,20.0,40.0,-9.0,-1.0,-2.0
113900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9956.0,2,1,trades_round_4_day_1.csv,19912.0,1,HYDROGEL_PACK,9940,15,9938.0,20.0,,,9956,15,9959.0,20.0,,,9948.0,0.0,prices_round_4_day_1.csv,9938.0,9959.0,9948.5,16,35.0,35.0,0.0,9938.0,9959.0,9948.5,1139,9947.0,9944.0,9948.0,9951.0,9947.0,9949.0,9942.0,36.0,36.0,9940,9956,buy,Mark 38,buyer,1.0,-8.0,True,early,1-2,-1.0,-9.0,-18.0,-4.0,-12.0,-24.0,0.0,-8.0,-16.0,3.0,-5.0,-10.0,-1.0,-9.0,-18.0,1.0,-7.0,-14.0,-6.0,-14.0,-28.0
115500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9937.0,3,1,trades_round_4_day_1.csv,29811.0,1,HYDROGEL_PACK,9937,10,9935.0,30.0,,,9953,10,9956.0,30.0,,,9945.0,0.0,prices_round_4_day_1.csv,9935.0,9956.0,9945.5,16,40.0,40.0,0.0,9935.0,9956.0,9945.5,1155,9945.0,9946.0,9949.0,9946.5,9969.0,9954.0,9946.0,32.0,32.0,9937,9953,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,0.0,8.0,24.0,1.0,9.0,27.0,4.0,12.0,36.0,1.5,9.5,28.5,24.0,32.0,96.0,9.0,17.0,51.0,1.0,9.0,27.0
119400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,3,1,trades_round_4_day_1.csv,29886.0,1,HYDROGEL_PACK,9946,10,9943.0,24.0,,,9962,10,9964.0,24.0,,,9954.0,0.0,prices_round_4_day_1.csv,9943.0,9964.0,9953.5,16,34.0,34.0,0.0,9943.0,9964.0,9953.5,1194,9956.0,9956.0,9957.0,9954.0,9953.5,9945.0,9959.0,36.0,36.0,9946,9962,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,2.0,-6.0,-18.0,2.0,-6.0,-18.0,3.0,-5.0,-15.0,0.0,-8.0,-24.0,-0.5,-8.5,-25.5,-9.0,-17.0,-51.0,5.0,-3.0,-9.0
120700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,2,1,trades_round_4_day_1.csv,19916.0,1,HYDROGEL_PACK,9942,13,9940.0,20.0,,,9958,13,9961.0,20.0,,,9950.0,0.0,prices_round_4_day_1.csv,9940.0,9961.0,9950.5,16,33.0,33.0,0.0,9940.0,9961.0,9950.5,1207,9949.0,9949.0,9954.0,9954.0,9947.0,9945.0,9955.5,32.0,32.0,9942,9958,buy,Mark 38,buyer,1.0,-8.0,True,early,1-2,-1.0,-9.0,-18.0,-1.0,-9.0,-18.0,4.0,-4.0,-8.0,4.0,-4.0,-8.0,-3.0,-11.0,-22.0,-5.0,-13.0,-26.0,5.5,-2.5,-5.0
126000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,4,1,trades_round_4_day_1.csv,39812.0,1,HYDROGEL_PACK,9937,13,9935.0,24.0,,,9953,13,9956.0,24.0,,,9945.0,0.0,prices_round_4_day_1.csv,9935.0,9956.0,9945.5,16,37.0,37.0,0.0,9935.0,9956.0,9945.5,1260,9946.0,9944.0,9946.0,9949.0,9955.0,9950.0,9953.0,34.0,34.0,9937,9953,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,1.0,-7.0,-28.0,-1.0,-9.0,-36.0,1.0,-7.0,-28.0,4.0,-4.0,-16.0,10.0,2.0,8.0,5.0,-3.0,-12.0,8.0,0.0,0.0
129500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,6,1,trades_round_4_day_1.csv,59802.0,1,HYDROGEL_PACK,9951,14,9949.0,21.0,,,9967,14,9970.0,21.0,,,9959.0,0.0,prices_round_4_day_1.csv,9949.0,9970.0,9959.5,16,35.0,35.0,0.0,9949.0,9970.0,9959.5,1295,9957.0,9959.0,9957.0,9956.0,9951.0,9952.0,9964.0,39.0,39.0,9951,9967,buy,Mark 38,buyer,1.0,-8.0,True,early,6-10,-2.0,-10.0,-60.0,0.0,-8.0,-48.0,-2.0,-10.0,-60.0,-3.0,-11.0,-66.0,-8.0,-16.0,-96.0,-7.0,-15.0,-90.0,5.0,-3.0,-18.0
129800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,4,1,trades_round_4_day_1.csv,39804.0,1,HYDROGEL_PACK,9951,11,9948.0,29.0,,,9967,11,9969.0,29.0,,,9959.0,0.0,prices_round_4_day_1.csv,9948.0,9969.0,9958.5,16,40.0,40.0,0.0,9948.0,9969.0,9958.5,1298,9958.0,9957.0,9958.5,9954.0,9951.0,9955.0,9968.0,36.0,36.0,9951,9967,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,-1.0,7.0,28.0,-2.0,6.0,24.0,-0.5,7.5,30.0,-5.0,3.0,12.0,-8.0,0.0,0.0,-4.0,4.0,16.0,9.0,17.0,68.0
130800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,5,1,trades_round_4_day_1.csv,49730.0,1,HYDROGEL_PACK,9946,12,9943.0,26.0,,,9962,12,9964.0,26.0,,,9954.0,0.0,prices_round_4_day_1.csv,9943.0,9964.0,9953.5,16,38.0,38.0,0.0,9943.0,9964.0,9953.5,1308,9952.0,9950.0,9949.0,9951.0,9960.5,9954.0,9961.0,36.0,36.0,9946,9962,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,-2.0,6.0,30.0,-4.0,4.0,20.0,-5.0,3.0,15.0,-3.0,5.0,25.0,6.5,14.5,72.5,0.0,8.0,40.0,7.0,15.0,75.0
133700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,trades_round_4_day_1.csv,39792.0,1,HYDROGEL_PACK,9948,14,9946.0,25.0,,,9964,14,9967.0,25.0,,,9956.0,0.0,prices_round_4_day_1.csv,9946.0,9967.0,9956.5,16,39.0,39.0,0.0,9946.0,9967.0,9956.5,1337,9955.0,9958.5,9955.0,9957.0,9957.0,9966.0,9954.0,33.0,33.0,9948,9964,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,-1.0,7.0,28.0,2.5,10.5,42.0,-1.0,7.0,28.0,1.0,9.0,36.0,1.0,9.0,36.0,10.0,18.0,72.0,-2.0,6.0,24.0
134500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,trades_round_4_day_1.csv,59664.0,1,HYDROGEL_PACK,9944,13,9941.0,24.0,,,9960,13,9962.0,24.0,,,9952.0,0.0,prices_round_4_day_1.csv,9941.0,9962.0,9951.5,16,37.0,37.0,0.0,9941.0,9962.0,9951.5,1345,9956.0,9957.0,9956.0,9955.0,9951.0,9964.0,9953.0,40.0,40.0,9944,9960,sell,Mark 14,buyer,1.0,8.0,False,early,6-10,4.0,12.0,72.0,5.0,13.0,78.0,4.0,12.0,72.0,3.0,11.0,66.0,-1.0,7.0,42.0,12.0,20.0,120.0,1.0,9.0,54.0
137800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9942.0,3,1,trades_round_4_day_1.csv,29826.0,1,HYDROGEL_PACK,9942,11,9940.0,30.0,,,9958,11,9961.0,30.0,,,9950.0,0.0,prices_round_4_day_1.csv,9940.0,9961.0,9950.5,16,41.0,41.0,0.0,9940.0,9961.0,9950.5,1378,9953.0,9953.5,9952.5,9967.0,9968.0,9964.0,9966.0,38.0,38.0,9942,9958,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,3.0,11.0,33.0,3.5,11.5,34.5,2.5,10.5,31.5,17.0,25.0,75.0,18.0,26.0,78.0,14.0,22.0,66.0,16.0,24.0,72.0
138100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,2,1,trades_round_4_day_1.csv,19918.0,1,HYDROGEL_PACK,9943,15,9941.0,30.0,,,9959,15,9962.0,30.0,,,9951.0,0.0,prices_round_4_day_1.csv,9941.0,9962.0,9951.5,16,45.0,45.0,0.0,9941.0,9962.0,9951.5,1381,9952.0,9952.5,9963.0,9963.0,9965.0,9964.0,9963.0,40.0,40.0,9943,9959,buy,Mark 38,buyer,1.0,-8.0,True,early,1-2,1.0,-7.0,-14.0,1.5,-6.5,-13.0,12.0,4.0,8.0,12.0,4.0,8.0,14.0,6.0,12.0,13.0,5.0,10.0,12.0,4.0,8.0
145600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,5,1,trades_round_4_day_1.csv,49810.0,1,HYDROGEL_PACK,9946,15,9944.0,30.0,,,9962,15,9965.0,30.0,,,9954.0,0.0,prices_round_4_day_1.csv,9944.0,9965.0,9954.5,16,45.0,45.0,0.0,9944.0,9965.0,9954.5,1456,9958.0,9958.0,9957.0,9956.0,9964.0,9958.0,9959.0,36.0,36.0,9946,9962,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,4.0,-4.0,-20.0,4.0,-4.0,-20.0,3.0,-5.0,-25.0,2.0,-6.0,-30.0,10.0,2.0,10.0,4.0,-4.0,-20.0,5.0,-3.0,-15.0
146500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,1,trades_round_4_day_1.csv,59778.0,1,HYDROGEL_PACK,9947,10,9944.0,24.0,,,9963,10,9965.0,24.0,,,9955.0,0.0,prices_round_4_day_1.csv,9944.0,9965.0,9954.5,16,34.0,34.0,0.0,9944.0,9965.0,9954.5,1465,9956.0,9959.0,9959.0,9961.0,9964.0,9954.0,9959.0,41.0,41.0,9947,9963,buy,Mark 38,buyer,1.0,-8.0,True,early,6-10,1.0,-7.0,-42.0,4.0,-4.0,-24.0,4.0,-4.0,-24.0,6.0,-2.0,-12.0,9.0,1.0,6.0,-1.0,-9.0,-54.0,4.0,-4.0,-24.0
148000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9972.0,3,1,trades_round_4_day_1.csv,29916.0,1,HYDROGEL_PACK,9956,14,9953.0,29.0,,,9972,14,9974.0,29.0,,,9964.0,0.0,prices_round_4_day_1.csv,9953.0,9974.0,9963.5,16,43.0,43.0,0.0,9953.0,9974.0,9963.5,1480,9963.0,9961.0,9964.0,9965.0,9965.0,9953.0,9955.0,39.0,39.0,9956,9972,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,-1.0,-9.0,-27.0,-3.0,-11.0,-33.0,0.0,-8.0,-24.0,1.0,-7.0,-21.0,1.0,-7.0,-21.0,-11.0,-19.0,-57.0,-9.0,-17.0,-51.0
151100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,4,1,trades_round_4_day_1.csv,39780.0,1,HYDROGEL_PACK,9945,14,9942.0,28.0,,,9961,14,9963.0,28.0,,,9953.0,0.0,prices_round_4_day_1.csv,9942.0,9963.0,9952.5,16,42.0,42.0,0.0,9942.0,9963.0,9952.5,1511,9952.0,9951.0,9956.0,9952.0,9955.0,9955.0,9966.0,36.0,36.0,9945,9961,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,-1.0,7.0,28.0,-2.0,6.0,24.0,3.0,11.0,44.0,-1.0,7.0,28.0,2.0,10.0,40.0,2.0,10.0,40.0,13.0,21.0,84.0
151200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,trades_round_4_day_1.csv,59664.0,1,HYDROGEL_PACK,9944,12,9941.0,24.0,,,9960,12,9962.0,24.0,,,9952.0,0.0,prices_round_4_day_1.csv,9941.0,9962.0,9951.5,16,36.0,36.0,0.0,9941.0,9962.0,9951.5,1512,9951.0,9953.0,9952.0,9953.5,9957.0,9955.0,9963.5,43.0,43.0,9944,9960,sell,Mark 14,buyer,1.0,8.0,False,early,6-10,-1.0,7.0,42.0,1.0,9.0,54.0,0.0,8.0,48.0,1.5,9.5,57.0,5.0,13.0,78.0,3.0,11.0,66.0,11.5,19.5,117.0
152700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,5,1,trades_round_4_day_1.csv,49720.0,1,HYDROGEL_PACK,9944,13,9941.0,26.0,,,9960,13,9962.0,26.0,,,9952.0,0.0,prices_round_4_day_1.csv,9941.0,9962.0,9951.5,16,39.0,39.0,0.0,9941.0,9962.0,9951.5,1527,9954.0,9954.0,9957.0,9955.0,9955.0,9963.0,9970.0,41.0,41.0,9944,9960,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,2.0,10.0,50.0,2.0,10.0,50.0,5.0,13.0,65.0,3.0,11.0,55.0,3.0,11.0,55.0,11.0,19.0,95.0,18.0,26.0,130.0
155900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9966.0,4,1,trades_round_4_day_1.csv,39864.0,1,HYDROGEL_PACK,9951,12,9948.0,27.0,,,9966,12,9969.0,27.0,,,9958.5,0.0,prices_round_4_day_1.csv,9948.0,9969.0,9958.5,15,39.0,39.0,0.0,9948.0,9969.0,9958.5,1559,9957.0,9955.0,9957.0,9962.0,9959.0,9968.0,9969.0,33.0,33.0,9951,9966,buy,Mark 38,buyer,1.0,-7.5,True,early,3-5,-1.5,-9.0,-36.0,-3.5,-11.0,-44.0,-1.5,-9.0,-36.0,3.5,-4.0,-16.0,0.5,-7.0,-28.0,9.5,2.0,8.0,10.5,3.0,12.0
156400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9949.0,6,1,trades_round_4_day_1.csv,59694.0,1,HYDROGEL_PACK,9949,12,9947.0,28.0,,,9965,12,9968.0,28.0,,,9957.0,0.0,prices_round_4_day_1.csv,9947.0,9968.0,9957.5,16,40.0,40.0,0.0,9947.0,9968.0,9957.5,1564,9959.0,9962.0,9962.0,9962.5,9954.0,9968.0,9970.0,34.0,34.0,9949,9965,sell,Mark 14,buyer,1.0,8.0,False,early,6-10,2.0,10.0,60.0,5.0,13.0,78.0,5.0,13.0,78.0,5.5,13.5,81.0,-3.0,5.0,30.0,11.0,19.0,114.0,13.0,21.0,126.0
159900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,3,1,trades_round_4_day_1.csv,29883.0,1,HYDROGEL_PACK,9961,14,9958.0,27.0,,,9977,14,9979.0,27.0,,,9969.0,0.0,prices_round_4_day_1.csv,9958.0,9979.0,9968.5,16,41.0,41.0,0.0,9958.0,9979.0,9968.5,1599,9970.0,9969.0,9965.0,9968.0,9961.0,9967.0,9965.0,32.0,32.0,9961,9977,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,1.0,9.0,27.0,0.0,8.0,24.0,-4.0,4.0,12.0,-1.0,7.0,21.0,-8.0,0.0,0.0,-2.0,6.0,18.0,-4.0,4.0,12.0
161200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,6,1,trades_round_4_day_1.csv,59736.0,1,HYDROGEL_PACK,9956,10,9953.0,30.0,,,9971,10,9974.0,30.0,,,9963.5,0.0,prices_round_4_day_1.csv,9953.0,9974.0,9963.5,15,40.0,40.0,0.0,9953.0,9974.0,9963.5,1612,9967.0,9968.0,9967.0,9967.0,9971.0,9969.0,9981.0,33.0,33.0,9956,9971,sell,Mark 14,buyer,1.0,7.5,False,early,6-10,3.5,11.0,66.0,4.5,12.0,72.0,3.5,11.0,66.0,3.5,11.0,66.0,7.5,15.0,90.0,5.5,13.0,78.0,17.5,25.0,150.0
164300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,5,1,trades_round_4_day_1.csv,49865.0,1,HYDROGEL_PACK,9957,12,9955.0,27.0,,,9973,12,9976.0,27.0,,,9965.0,0.0,prices_round_4_day_1.csv,9955.0,9976.0,9965.5,16,39.0,39.0,0.0,9955.0,9976.0,9965.5,1643,9967.0,9968.0,9971.0,9968.0,9969.0,9966.0,9977.0,44.0,44.0,9957,9973,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,2.0,-6.0,-30.0,3.0,-5.0,-25.0,6.0,-2.0,-10.0,3.0,-5.0,-25.0,4.0,-4.0,-20.0,1.0,-7.0,-35.0,12.0,4.0,20.0
167300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,3,1,trades_round_4_day_1.csv,29871.0,1,HYDROGEL_PACK,9957,15,9955.0,24.0,,,9973,15,9975.0,24.0,,,9965.0,0.0,prices_round_4_day_1.csv,9955.0,9975.0,9965.0,16,39.0,39.0,0.0,9955.0,9975.0,9965.0,1673,9964.0,9962.0,9960.0,9962.0,9966.0,9975.0,9998.0,41.0,41.0,9957,9973,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,-1.0,7.0,21.0,-3.0,5.0,15.0,-5.0,3.0,9.0,-3.0,5.0,15.0,1.0,9.0,27.0,10.0,18.0,54.0,33.0,41.0,123.0
171400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9992.0,6,1,trades_round_4_day_1.csv,59952.0,1,HYDROGEL_PACK,9976,10,9974.0,29.0,,,9992,10,9995.0,29.0,,,9984.0,0.0,prices_round_4_day_1.csv,9974.0,9995.0,9984.5,16,39.0,39.0,0.0,9974.0,9995.0,9984.5,1714,9983.0,9979.0,9977.0,9974.0,9971.0,10001.0,10009.0,33.0,33.0,9976,9992,buy,Mark 38,buyer,1.0,-8.0,True,early,6-10,-1.0,-9.0,-54.0,-5.0,-13.0,-78.0,-7.0,-15.0,-90.0,-10.0,-18.0,-108.0,-13.0,-21.0,-126.0,17.0,9.0,54.0,25.0,17.0,102.0
174200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9988.0,5,1,trades_round_4_day_1.csv,49940.0,1,HYDROGEL_PACK,9972,11,9969.0,29.0,,,9988,11,9990.0,29.0,,,9980.0,0.0,prices_round_4_day_1.csv,9969.0,9990.0,9979.5,16,40.0,40.0,0.0,9969.0,9990.0,9979.5,1742,9977.0,9983.5,9981.0,9987.0,9997.0,10000.0,10014.0,40.0,44.0,9972,9988,buy,Mark 38,buyer,1.0,-8.0,True,early,3-5,-3.0,-11.0,-55.0,3.5,-4.5,-22.5,1.0,-7.0,-35.0,7.0,-1.0,-5.0,17.0,9.0,45.0,20.0,12.0,60.0,34.0,26.0,130.0
174400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9991.0,6,1,trades_round_4_day_1.csv,59946.0,1,HYDROGEL_PACK,9976,10,9973.0,28.0,,,9991,10,9994.0,28.0,,,9983.5,0.0,prices_round_4_day_1.csv,9973.0,9994.0,9983.5,15,38.0,38.0,0.0,9973.0,9994.0,9983.5,1744,9984.0,9984.0,9986.0,9987.0,10001.0,9999.0,10016.0,40.0,40.0,9976,9991,buy,Mark 38,buyer,1.0,-7.5,True,early,6-10,0.5,-7.0,-42.0,0.5,-7.0,-42.0,2.5,-5.0,-30.0,3.5,-4.0,-24.0,17.5,10.0,60.0,15.5,8.0,48.0,32.5,25.0,150.0
178000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,1,trades_round_4_day_1.csv,29964.0,1,HYDROGEL_PACK,9988,11,9985.0,21.0,,,10004,11,10006.0,21.0,,,9996.0,0.0,prices_round_4_day_1.csv,9985.0,10006.0,9995.5,16,32.0,32.0,0.0,9985.0,10006.0,9995.5,1780,9997.0,9996.0,9994.0,10000.0,10002.0,10013.0,10026.0,40.0,40.0,9988,10004,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,1.0,9.0,27.0,0.0,8.0,24.0,-2.0,6.0,18.0,4.0,12.0,36.0,6.0,14.0,42.0,17.0,25.0,75.0,30.0,38.0,114.0
182100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,3,1,trades_round_4_day_1.csv,30036.0,1,HYDROGEL_PACK,10012,15,10010.0,22.0,,,10028,15,10031.0,22.0,,,10020.0,0.0,prices_round_4_day_1.csv,10010.0,10031.0,10020.5,16,37.0,37.0,0.0,10010.0,10031.0,10020.5,1821,10020.0,10018.0,10019.0,10012.0,10013.0,10029.0,10022.0,33.0,33.0,10012,10028,sell,Mark 14,buyer,1.0,8.0,False,early,3-5,0.0,8.0,24.0,-2.0,6.0,18.0,-1.0,7.0,21.0,-8.0,0.0,0.0,-7.0,1.0,3.0,9.0,17.0,51.0,2.0,10.0,30.0
